record_id,performance_month,quarter,fiscal_year,zone,cluster,branch,wealth_manager_id,wealth_manager_name,employee_grade,product_category,product_name,source_system,target_amount,achieved_amount,revenue_amount,customer_count,active_clients,data_quality_issue,meeting_context
REC001763,2026-08-31,Q3,2026,"Kolkata East","Salt Lake","City Centre",WM086,"Anirban Sharma","Senior Manager",Asset,"Business Loan","Loan RA",5290010.00,5310720.54,37145.41,8,107,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004757,2026-08-31,Q3,2026,"Kolkata Central","Park Street","Theatre Road",WM061,"Priya Roy",Manager,Investment,"Mutual Fund","Investment RA",5763688.00,3455322.77,23155.99,17,197,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003061,2026-05-31,Q2,2026,"Kolkata Central",Esplanade,Dharmatala,WM089,"Aditi Bose","Deputy Manager",Fee,Forex,"Forex RA",159010.00,118593.95,2561.07,8,106,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004980,2026-09-30,Q3,2026,"Kolkata Central","Park Street","Middleton Street",WM074,"Priya Dutta","Deputy Manager",Investment,Demat,"Demat RA",32.00,27.00,14477.77,29,324,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005436,2026-06-30,Q2,2026,"Kolkata East","Salt Lake","Salt Lake Sector 1",WM039,"Rahul Bose",Manager,Asset,"Personal Loan","Loan RA",1297010.00,1004734.08,9438.72,27,131,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000277,2026-05-31,Q2,2026,"Kolkata South",Behala,Thakurpukur,WM057,"Sohini Gupta",Manager,Liability,FD,"Deposit RA",3842762.00,3686025.35,11758.52,49,299,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002183,2026-09-30,Q3,2026,"Greater Kolkata",Serampore,Uttarpara,WM081,"Ritwik Mukherjee","Senior Manager",Fee,Cards,"Cards RA",41.00,21.00,21475.58,18,206,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000309,2026-07-31,Q3,2026,"Kolkata East","EM Bypass",Kasba,WM064,"Subhojit Ghosh","Senior Manager",Asset,"Business Loan","Loan RA",11036805.00,10159017.59,74708.18,34,207,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005259,2026-06-30,Q2,2026,"Kolkata Central",Esplanade,Chowringhee,WM024,"Ishaan Mitra","Senior Manager",Asset,"Personal Loan","Loan RA",1977931.00,1794213.52,19065.01,28,194,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004260,2026-08-31,Q3,2026,"Kolkata South","New Alipore",Chetla,WM087,"Sneha Ghosh",Manager,Fee,Forex,"Forex RA",377850.00,357663.95,6523.38,32,186,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001816,2026-06-30,Q2,2026,"Kolkata South",Tollygunge,"Tollygunge Main",WM098,"Moumita Singh","Senior Manager",Asset,"Personal Loan","Loan RA",1546160.00,1354819.03,15325.21,22,279,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002908,2026-04-30,Q2,2026,"Kolkata Central",Esplanade,Dharmatala,WM089,"Aditi Bose","Deputy Manager",Fee,Cards,"Cards RA",43.00,38.00,47379.16,10,138,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002205,2026-06-30,Q2,2026,"Greater Kolkata",Serampore,Rishra,WM038,"Ritwik Sharma",Manager,Fee,Forex,"Forex RA",168957.00,89968.31,1784.51,18,255,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002556,2026-06-30,Q2,2026,"Kolkata Central",Esplanade,"Esplanade Main",WM065,"Aditi Roy","Deputy Manager",Liability,"Deposit Mobilization","Deposit RA",16572573.00,14544787.77,27096.82,9,322,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005205,2026-09-30,Q3,2026,"Kolkata South","New Alipore",Alipore,WM040,"Sneha Chatterjee","Deputy Manager",Liability,FD,"Deposit RA",5813798.00,4566047.09,8191.79,29,232,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003101,2026-04-30,Q2,2026,"Kolkata East","New Town","New Town Action Area I",WM085,"Nisha Roy","Deputy Manager",Investment,"Mutual Fund","Investment RA",4780146.00,4085686.23,14234.77,24,131,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004730,2026-07-31,Q3,2026,"Greater Kolkata",Howrah,Liluah,WM092,"Rahul Singh",Manager,Asset,"Personal Loan","Loan RA",3383237.00,2301183.55,10008.70,2,130,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003754,2026-04-30,Q2,2026,"Kolkata North","Lake Town","Bangur Avenue",WM019,"Sneha Mukherjee","Senior Manager",Asset,"Personal Loan","Loan RA",844979.00,631164.30,6707.78,18,305,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004060,2026-04-30,Q2,2026,"Kolkata South","New Alipore",Alipore,WM072,"Anirban Bose",Manager,Fee,Forex,"Forex RA",469082.00,385544.39,13351.17,15,236,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004900,2026-09-30,Q3,2026,"Kolkata South",Behala,"Behala Main",WM056,"Aditi Banerjee","Senior Manager",Asset,"Personal Loan","Loan RA",2745814.00,2743466.29,23977.25,5,142,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002190,2026-04-30,Q2,2026,"Kolkata East","Salt Lake","Salt Lake Sector 1",WM039,"Rahul Bose",Manager,Asset,"Personal Loan","Loan RA",3207926.00,3257264.26,29152.15,32,91,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000759,2026-04-30,Q2,2026,"Kolkata East","EM Bypass",Kasba,WM064,"Subhojit Ghosh","Senior Manager",Asset,"Personal Loan","Loan RA",2295353.00,2372405.72,18177.56,8,155,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001778,2026-04-30,Q2,2026,"Kolkata East","New Town","New Town Action Area II",WM001,"Rahul Sen","Senior Manager",Investment,Demat,"Demat RA",65.00,56.00,36973.19,25,112,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001673,2026-07-31,Q3,2026,"Kolkata South",Behala,Sakherbazar,WM005,"Poulami Ali","Deputy Manager",Fee,Insurance,"LI RA",203902.00,227625.03,26689.89,22,292,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003175,2026-04-30,Q2,2026,"Kolkata South",Garia,Patuli,WM096,"Riya Saha","Deputy Manager",Asset,"Home Loan","Loan RA",11430203.00,12900357.29,79222.59,15,180,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004772,2026-09-30,Q3,2026,"Greater Kolkata",Serampore,Rishra,WM047,"Anirban Singh",Manager,Fee,Cards,"Cards RA",48.00,33.00,48219.10,5,308,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005338,2026-07-31,Q3,2026,"Kolkata North",Dumdum,Airport,WM009,"Ritwik Banerjee",Manager,Asset,"Business Loan","Loan RA",6882806.00,6122110.81,31952.74,29,331,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004733,2026-06-30,Q2,2026,"Kolkata Central",Dalhousie,"Brabourne Road",WM020,"Rohan Ali",Manager,Investment,Demat,"Demat RA",64.00,44.00,18129.30,27,300,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002217,2026-06-30,Q2,2026,"Kolkata North","BT Road",Baranagar,WM059,"Riya Agarwal","Deputy Manager",Fee,Forex,"Forex RA",347262.00,296607.59,4559.04,10,232,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000236,2026-06-30,Q2,2026,"Greater Kolkata",Serampore,Rishra,WM047,"Anirban Singh",Manager,Fee,Insurance,"LI RA",855395.00,699387.23,90626.77,13,314,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002444,2026-05-31,Q2,2026,"Kolkata South",Behala,Sakherbazar,WM005,"Poulami Ali","Deputy Manager",Fee,Insurance,"LI RA",665784.00,601254.03,64154.35,28,340,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004540,2026-09-30,Q3,2026,"Kolkata North","Lake Town",Lalbazar,WM003,"Aditi Ghosh","Senior Manager",Investment,"Mutual Fund","Investment RA",4007055.00,3521311.07,24482.32,21,261,WRONG_ZONE_CLUSTER_MAPPING,"Q2-Q3 review for Q4 target achievement planning"
REC003631,2026-05-31,Q2,2026,"Kolkata South","New Alipore",Chetla,WM063,"Riya Chatterjee","Senior Manager",Fee,Insurance,"LI RA",410222.00,371202.18,59815.94,26,138,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000855,2026-08-31,Q3,2026,"Kolkata South",Behala,Thakurpukur,WM002,"Subhojit Banerjee","Deputy Manager",Investment,"Mutual Fund","Investment RA",6516992.00,6670688.27,59010.41,4,296,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003019,2026-05-31,Q2,2026,"Kolkata South",Gariahat,Rashbehari,WM004,"Aarav Ghosh",Manager,Liability,"Deposit Mobilization","Deposit RA",10398103.00,11740969.17,41581.76,66,214,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002570,2026-04-30,Q2,2026,"Greater Kolkata",Serampore,Uttarpara,WM067,"Subhojit Chatterjee","Senior Manager",Asset,"Home Loan","Loan RA",15702585.00,9801259.76,45245.36,13,210,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003063,2026-05-31,Q2,2026,"Kolkata East","Salt Lake","Salt Lake Sector 5",WM034,"Ritwik Singh","Deputy Manager",Investment,Demat,"Demat RA",43.00,36.00,14535.69,24,319,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004604,2026-07-31,Q3,2026,"Kolkata North","BT Road",Baranagar,WM059,"Riya Agarwal","Deputy Manager",Asset,"Home Loan","Loan RA",15646742.00,14450089.62,144911.22,6,141,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002116,2026-04-30,Q2,2026,"Kolkata Central",Dalhousie,Lalbazar,WM023,"Priya Dutta",Manager,Asset,"Personal Loan","Loan RA",3994733.00,3400462.20,14781.18,21,234,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002548,2026-04-30,Q2,2026,"Kolkata East","New Town","New Town Action Area II",WM001,"Rahul Sen","Senior Manager",Asset,"Home Loan","Loan RA",14348981.00,14611025.93,80524.15,12,344,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005194,2026-08-31,Q3,2026,"Kolkata East","Salt Lake","Salt Lake Sector 5",WM034,"Ritwik Singh","Deputy Manager",Fee,Insurance,"LI RA",562349.00,468054.40,52989.90,2,259,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005077,2026-09-30,Q3,2026,"Kolkata East","New Town","New Town Action Area I",WM085,"Nisha Roy","Deputy Manager",Liability,FD,"Deposit RA",8279416.00,7595313.96,22458.01,45,346,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005145,2026-06-30,Q2,2026,"Kolkata South","New Alipore",Alipore,WM072,"Anirban Bose",Manager,Fee,Insurance,"LI RA",842278.00,674881.43,89750.79,25,101,INCORRECT_PRODUCT_NAME,"Q2-Q3 review for Q4 target achievement planning"
REC004916,2026-07-31,Q3,2026,"Kolkata East","Salt Lake",Karunamoyee,WM014,"Abhishek Ali","Senior Manager",Fee,Cards,"Cards RA",21.00,19.00,26410.71,17,115,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001475,2026-07-31,Q3,2026,"Kolkata North",Shyambazar,Hatibagan,WM071,"Riya Singh","Senior Manager",Fee,Cards,"Cards RA",59.00,42.00,43798.81,29,233,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003546,2026-09-30,Q3,2026,"Kolkata East","Salt Lake","Salt Lake Sector 1",WM039,"Rahul Bose",Manager,Asset,"Personal Loan","Loan RA",2656158.00,1911792.44,16723.06,35,337,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003239,2026-07-31,Q3,2026,"Greater Kolkata",Serampore,Uttarpara,WM067,"Subhojit Chatterjee","Senior Manager",Asset,"Personal Loan","Loan RA",3314263.00,2862549.15,26005.17,34,219,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002929,2026-08-31,Q3,2026,"Kolkata Central","Park Street","Theatre Road",WM061,"Priya Roy",Manager,Asset,"Home Loan","Loan RA",12746238.00,10915282.06,100474.05,28,236,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004714,2026-09-30,Q3,2026,"Greater Kolkata",Serampore,Rishra,WM010,"Priya Roy","Deputy Manager",Asset,"Personal Loan","Loan RA",3303088.00,2070806.13,10880.56,19,131,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000966,2026-09-30,Q3,2026,"Kolkata East","Salt Lake","City Centre",WM013,"Rahul Pal","Deputy Manager",Liability,CASA,"CASA RA",3988941.00,3698893.48,5785.89,43,190,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004495,2026-05-31,Q2,2026,"Kolkata South","New Alipore",Alipore,WM027,"Ritwik Banerjee",Manager,Liability,"Deposit Mobilization","Deposit RA",15645168.00,11683163.58,45473.36,46,211,INCORRECT_PRODUCT_NAME,"Q2-Q3 review for Q4 target achievement planning"
REC000153,2026-05-31,Q2,2026,"Kolkata East","New Town",Ecospace,WM066,"Aditi Sen","Deputy Manager",Liability,FD,"Deposit RA",4685945.00,4231609.92,10503.13,51,268,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001363,2026-04-30,Q2,2026,"Kolkata East","EM Bypass","Science City",WM068,"Sohini Mukherjee","Senior Manager",Asset,"Business Loan","Loan RA",9265860.00,9340005.83,39757.34,33,247,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001022,2026-04-30,Q2,2026,"Greater Kolkata",Serampore,Rishra,WM038,"Ritwik Sharma",Manager,Asset,"Business Loan","Loan RA",9967320.00,7320290.71,37587.35,15,92,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003231,2026-09-30,Q3,2026,"Greater Kolkata",Serampore,Rishra,WM038,"Ritwik Sharma",Manager,Asset,"Business Loan","Loan RA",10696905.00,8581946.30,52361.96,23,279,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004510,2026-06-30,Q2,2026,"Kolkata Central","Park Street","Middleton Street",WM029,"Nisha Gupta","Senior Manager",Investment,"Mutual Fund","Investment RA",4096069.00,3593176.22,12968.48,28,202,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005173,2026-08-31,Q3,2026,"Kolkata East","New Town","New Town Action Area II",WM001,"Rahul Sen","Senior Manager",Asset,"Home Loan","Loan RA",18662892.00,12456265.90,80068.95,20,281,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003909,2026-05-31,Q2,2026,"Kolkata East",Rajarhat,"Chinar Park",WM075,"Sohini Sharma",Manager,Liability,FD,"Deposit RA",5891658.00,5264615.90,11256.10,67,305,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000420,2026-06-30,Q2,2026,"Kolkata North","Lake Town","Bangur Avenue",WM019,"Sneha Mukherjee","Senior Manager",Investment,Demat,"Demat RA",11.00,10.00,6321.15,10,143,INCORRECT_PRODUCT_NAME,"Q2-Q3 review for Q4 target achievement planning"
REC003195,2026-07-31,Q3,2026,"Kolkata East",Rajarhat,"Rajarhat Main",WM015,"Anirban Ghosh","Deputy Manager",Asset,"Business Loan","Loan RA",10937840.00,11898817.86,81218.58,27,103,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001777,2026-08-31,Q3,2026,"Kolkata South",Garia,Patuli,WM031,"Ishaan Roy",Manager,Fee,Forex,"Forex RA",366878.00,335965.46,3607.04,11,324,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004229,2026-05-31,Q2,2026,"Kolkata East","Salt Lake","City Centre",WM086,"Anirban Sharma","Senior Manager",Asset,"Home Loan","Loan RA",7512095.00,7145410.77,29521.77,19,278,INCORRECT_PRODUCT_NAME,"Q2-Q3 review for Q4 target achievement planning"
REC004004,2026-06-30,Q2,2026,"Greater Kolkata",Serampore,Uttarpara,WM067,"Subhojit Chatterjee","Senior Manager",Investment,Demat,"Demat RA",21.00,13.00,3967.90,11,174,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000503,2026-09-30,Q3,2026,"Kolkata South",Behala,Thakurpukur,WM057,"Sohini Gupta",Manager,Fee,Insurance,"LI RA",222390.00,204470.75,34732.69,32,304,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005006,2026-06-30,Q2,2026,"Greater Kolkata",Howrah,Bally,WM069,"Ishaan Chatterjee","Senior Manager",Asset,"Home Loan","Loan RA",9190464.00,8148564.79,47450.75,17,218,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001416,2026-09-30,Q3,2026,"Kolkata North",Shyambazar,Hatibagan,WM071,"Riya Singh","Senior Manager",Fee,Cards,"Cards RA",71.00,73.00,93510.68,12,335,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000613,2026-06-30,Q2,2026,"Kolkata Central","Park Street","Park Street Main",WM094,"Priya Mukherjee","Senior Manager",Liability,CASA,"CASA RA",4217910.00,3425165.68,5147.34,56,323,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002169,2026-05-31,Q2,2026,"Kolkata South",Behala,"Behala Main",WM056,"Aditi Banerjee","Senior Manager",Liability,"Deposit Mobilization","Deposit RA",7260031.00,6735667.72,20682.08,10,225,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002139,2026-07-31,Q3,2026,"Kolkata North",Shyambazar,Bagbazar,WM093,"Abhishek Ali",Manager,Fee,Forex,"Forex RA",446320.00,375534.27,11563.61,31,333,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001633,2026-07-31,Q3,2026,"Kolkata East","Salt Lake","City Centre",WM086,"Anirban Sharma","Senior Manager",Fee,Cards,"Cards RA",113.00,122.00,92486.17,22,247,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004661,2026-04-30,Q2,2026,"Kolkata North","Lake Town","VIP Road",WM033,"Ananya Ali","Senior Manager",Asset,"Home Loan","Loan RA",16173868.00,11465070.30,72900.70,1,307,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002954,2026-07-31,Q3,2026,"Kolkata South",Behala,"Behala Main",WM056,"Aditi Banerjee","Senior Manager",Investment,"Mutual Fund","Investment RA",5520569.00,4281534.79,26540.79,27,134,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002099,2026-06-30,Q2,2026,"Greater Kolkata",Howrah,Bally,WM054,"Ishaan Mitra","Deputy Manager",Fee,Insurance,"LI RA",868364.00,887878.62,131844.45,20,183,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002269,2026-08-31,Q3,2026,"Kolkata East","Salt Lake","Salt Lake Sector 1",WM095,"Sohini Saha","Deputy Manager",Asset,"Personal Loan","Loan RA",1433437.00,1661378.70,14279.03,14,173,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001760,2026-08-31,Q3,2026,"Kolkata East","New Town",Ecospace,WM066,"Aditi Sen","Deputy Manager",Liability,"Deposit Mobilization","Deposit RA",13318900.00,11504868.72,28257.78,67,297,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003852,2026-06-30,Q2,2026,"Kolkata South",Behala,Thakurpukur,WM057,"Sohini Gupta",Manager,Liability,FD,"Deposit RA",4826515.00,3210075.13,8026.16,64,119,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002159,2026-07-31,Q3,2026,"Kolkata East","New Town","New Town Action Area II",WM032,"Sayan Gupta","Deputy Manager",Investment,Demat,"Demat RA",62.00,58.00,40509.99,12,101,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002696,2026-09-30,Q3,2026,"Kolkata Central",Dalhousie,Lalbazar,WM060,"Rahul Dutta","Senior Manager",Liability,CASA,"CASA RA",3355363.00,2867729.38,5356.87,20,147,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000802,2026-04-30,Q2,2026,"Kolkata North","Lake Town","VIP Road",WM011,"Rahul Chakraborty","Senior Manager",Asset,"Business Loan","Loan RA",8611860.00,5189604.07,36949.71,9,346,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002071,2026-09-30,Q3,2026,"Kolkata East","Salt Lake",Karunamoyee,WM006,"Anirban Singh","Senior Manager",Fee,Cards,"Cards RA",76.00,83.00,68515.14,34,103,INCORRECT_PRODUCT_NAME,"Q2-Q3 review for Q4 target achievement planning"
REC004197,2026-07-31,Q3,2026,"Greater Kolkata",Howrah,Bally,WM069,"Ishaan Chatterjee","Senior Manager",Fee,Forex,"Forex RA",252146.00,197825.53,2950.33,16,162,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002697,2026-09-30,Q3,2026,"Kolkata North","BT Road",Baranagar,WM059,"Riya Agarwal","Deputy Manager",Fee,Forex,"Forex RA",266258.00,278204.44,3304.25,14,303,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005158,2026-09-30,Q3,2026,"Kolkata East",Rajarhat,"Rajarhat Main",WM015,"Anirban Ghosh","Deputy Manager",Asset,"Personal Loan","Loan RA",2523206.00,1929578.34,16800.97,34,220,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004148,2026-09-30,Q3,2026,"Kolkata South",Tollygunge,"Tollygunge Main",WM098,"Moumita Singh","Senior Manager",Asset,"Home Loan","Loan RA",13726320.00,13629697.63,114865.20,34,326,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003567,2026-09-30,Q3,2026,"Kolkata North",Dumdum,Airport,WM009,"Ritwik Banerjee",Manager,Liability,"Deposit Mobilization","Deposit RA",12954389.00,10082492.13,37814.89,54,269,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001594,2026-07-31,Q3,2026,"Kolkata Central","Park Street","Theatre Road",WM061,"Priya Roy",Manager,Asset,"Home Loan","Loan RA",9253650.00,6859270.72,35104.51,8,265,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005240,2026-09-30,Q3,2026,"Kolkata Central","Park Street","Middleton Street",WM029,"Nisha Gupta","Senior Manager",Investment,Demat,"Demat RA",39.00,38.00,28981.92,3,111,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004030,2026-07-31,Q3,2026,"Kolkata East","Salt Lake",Karunamoyee,WM099,"Aarav Roy","Deputy Manager",Asset,"Personal Loan","Loan RA",3465916.00,3163584.68,22748.78,1,83,Clean,"Q2-Q3 review for Q4 target achievement planning"
